,Reader,RFID,Time,Date,Timestamp,num,Day,Adjust,Adjust_num,Good_num
234,R30,2.50E+25,10:47:21,1:01:00,00-01-01 10:47,946723641,3,17-11-19 16:39,1511109540,2457833181
235,R30,2.50E+25,10:47:52,1:01:00,00-01-01 10:47,946723672,3,17-11-19 16:39,1511109540,2457833212
236,R30,2.50E+25,10:47:53,1:01:00,00-01-01 10:47,946723673,3,17-11-19 16:39,1511109540,2457833213
237,R30,2.50E+25,10:48:04,1:01:00,00-01-01 10:48,946723684,3,17-11-19 16:39,1511109540,2457833224
238,R30,2.50E+25,10:49:00,1:01:00,00-01-01 10:49,946723740,3,17-11-19 16:39,1511109540,2457833280
239,R30,2.50E+25,10:49:00,1:01:00,00-01-01 10:49,946723740,3,17-11-19 16:39,1511109540,2457833280
240,R30,2.50E+25,10:49:00,1:01:00,00-01-01 10:49,946723740,3,17-11-19 16:39,1511109540,2457833280
241,R30,2.50E+25,10:49:01,1:01:00,00-01-01 10:49,946723741,3,17-11-19 16:39,1511109540,2457833281
242,R30,2.50E+25,10:49:03,1:01:00,00-01-01 10:49,946723743,3,17-11-19 16:39,1511109540,2457833283
243,R30,2.50E+25,10:49:04,1:01:00,00-01-01 10:49,946723744,3,17-11-19 16:39,1511109540,2457833284
244,R30,2.50E+25,10:49:04,1:01:00,00-01-01 10:49,946723744,3,17-11-19 16:39,1511109540,2457833284
245,R30,2.50E+25,10:49:12,1:01:00,00-01-01 10:49,946723752,3,17-11-19 16:39,1511109540,2457833292
246,R30,2.48E+25,19:32:51,1:01:00,00-01-01 19:32,946755171,3,17-11-19 16:39,1511109540,2457864711
247,R30,2.48E+25,19:32:51,1:01:00,00-01-01 19:32,946755171,3,17-11-19 16:39,1511109540,2457864711
248,R30,2.48E+25,19:32:52,1:01:00,00-01-01 19:32,946755172,3,17-11-19 16:39,1511109540,2457864712
249,R30,2.48E+25,19:32:52,1:01:00,00-01-01 19:32,946755172,3,17-11-19 16:39,1511109540,2457864712
250,R30,2.48E+25,19:32:53,1:01:00,00-01-01 19:32,946755173,3,17-11-19 16:39,1511109540,2457864713
251,R30,2.48E+25,19:32:53,1:01:00,00-01-01 19:32,946755173,3,17-11-19 16:39,1511109540,2457864713
252,R30,0,0:00:02,1:01:00,00-01-01 0:00,946684802,,,,
253,R30,2.48E+25,0:00:13,1:01:00,00-01-01 0:00,946684813,4,17-11-20 16:39,1511195940,2457880753
254,R30,2.48E+25,0:00:13,1:01:00,00-01-01 0:00,946684813,4,17-11-20 16:39,1511195940,2457880753
255,R30,2.48E+25,0:00:14,1:01:00,00-01-01 0:00,946684814,4,17-11-20 16:39,1511195940,2457880754
256,R30,2.48E+25,0:00:15,1:01:00,00-01-01 0:00,946684815,4,17-11-20 16:39,1511195940,2457880755
257,R30,2.50E+25,1:23:59,1:01:00,00-01-01 1:23,946689839,4,17-11-20 16:39,1511195940,2457885779
258,R30,2.50E+25,1:24:00,1:01:00,00-01-01 1:24,946689840,4,17-11-20 16:39,1511195940,2457885780
259,R30,2.50E+25,1:25:10,1:01:00,00-01-01 1:25,946689910,4,17-11-20 16:39,1511195940,2457885850
260,R30,2.50E+25,1:25:10,1:01:00,00-01-01 1:25,946689910,4,17-11-20 16:39,1511195940,2457885850
261,R30,2.50E+25,1:25:12,1:01:00,00-01-01 1:25,946689912,4,17-11-20 16:39,1511195940,2457885852
262,R30,2.50E+25,1:26:08,1:01:00,00-01-01 1:26,946689968,4,17-11-20 16:39,1511195940,2457885908
263,R30,2.50E+25,1:26:10,1:01:00,00-01-01 1:26,946689970,4,17-11-20 16:39,1511195940,2457885910
264,R30,2.50E+25,2:00:59,1:01:00,00-01-01 2:00,946692059,4,17-11-20 16:39,1511195940,2457887999
265,R30,2.50E+25,2:01:03,1:01:00,00-01-01 2:01,946692063,4,17-11-20 16:39,1511195940,2457888003
266,R30,2.50E+25,2:01:03,1:01:00,00-01-01 2:01,946692063,4,17-11-20 16:39,1511195940,2457888003
267,R30,2.50E+25,2:44:00,1:01:00,00-01-01 2:44,946694640,4,17-11-20 16:39,1511195940,2457890580
268,R30,2.50E+25,2:44:00,1:01:00,00-01-01 2:44,946694640,4,17-11-20 16:39,1511195940,2457890580
269,R30,2.50E+25,3:47:08,1:01:00,00-01-01 3:47,946698428,4,17-11-20 16:39,1511195940,2457894368
270,R30,2.50E+25,3:47:09,1:01:00,00-01-01 3:47,946698429,4,17-11-20 16:39,1511195940,2457894369
271,R30,2.50E+25,3:47:11,1:01:00,00-01-01 3:47,946698431,4,17-11-20 16:39,1511195940,2457894371
272,R30,2.50E+25,3:47:11,1:01:00,00-01-01 3:47,946698431,4,17-11-20 16:39,1511195940,2457894371
273,R30,2.50E+25,3:47:13,1:01:00,00-01-01 3:47,946698433,4,17-11-20 16:39,1511195940,2457894373
274,R30,2.50E+25,3:47:14,1:01:00,00-01-01 3:47,946698434,4,17-11-20 16:39,1511195940,2457894374
275,R30,2.50E+25,3:47:17,1:01:00,00-01-01 3:47,946698437,4,17-11-20 16:39,1511195940,2457894377
276,R30,2.50E+25,3:47:17,1:01:00,00-01-01 3:47,946698437,4,17-11-20 16:39,1511195940,2457894377
277,R30,2.50E+25,3:47:18,1:01:00,00-01-01 3:47,946698438,4,17-11-20 16:39,1511195940,2457894378
278,R30,2.50E+25,3:47:23,1:01:00,00-01-01 3:47,946698443,4,17-11-20 16:39,1511195940,2457894383
279,R30,2.50E+25,3:47:23,1:01:00,00-01-01 3:47,946698443,4,17-11-20 16:39,1511195940,2457894383
280,R30,2.50E+25,3:47:24,1:01:00,00-01-01 3:47,946698444,4,17-11-20 16:39,1511195940,2457894384
281,R30,2.50E+25,3:47:32,1:01:00,00-01-01 3:47,946698452,4,17-11-20 16:39,1511195940,2457894392
282,R30,2.50E+25,3:47:32,1:01:00,00-01-01 3:47,946698452,4,17-11-20 16:39,1511195940,2457894392
283,R30,2.50E+25,3:47:33,1:01:00,00-01-01 3:47,946698453,4,17-11-20 16:39,1511195940,2457894393
284,R30,2.50E+25,3:49:34,1:01:00,00-01-01 3:49,946698574,4,17-11-20 16:39,1511195940,2457894514
285,R30,2.50E+25,3:49:35,1:01:00,00-01-01 3:49,946698575,4,17-11-20 16:39,1511195940,2457894515
286,R30,2.50E+25,3:49:36,1:01:00,00-01-01 3:49,946698576,4,17-11-20 16:39,1511195940,2457894516
287,R30,2.50E+25,3:49:37,1:01:00,00-01-01 3:49,946698577,4,17-11-20 16:39,1511195940,2457894517
288,R30,2.50E+25,3:49:45,1:01:00,00-01-01 3:49,946698585,4,17-11-20 16:39,1511195940,2457894525
289,R30,2.50E+25,4:57:38,1:01:00,00-01-01 4:57,946702658,4,17-11-20 16:39,1511195940,2457898598
290,R30,2.50E+25,4:57:45,1:01:00,00-01-01 4:57,946702665,4,17-11-20 16:39,1511195940,2457898605
291,R30,2.50E+25,4:58:09,1:01:00,00-01-01 4:58,946702689,4,17-11-20 16:39,1511195940,2457898629
292,R30,2.50E+25,4:58:09,1:01:00,00-01-01 4:58,946702689,4,17-11-20 16:39,1511195940,2457898629
293,R30,2.50E+25,4:58:12,1:01:00,00-01-01 4:58,946702692,4,17-11-20 16:39,1511195940,2457898632
294,R30,2.50E+25,4:58:12,1:01:00,00-01-01 4:58,946702692,4,17-11-20 16:39,1511195940,2457898632
295,R30,2.50E+25,4:58:22,1:01:00,00-01-01 4:58,946702702,4,17-11-20 16:39,1511195940,2457898642
296,R30,2.50E+25,7:01:05,1:01:00,00-01-01 7:01,946710065,4,17-11-20 16:39,1511195940,2457906005
297,R30,2.50E+25,7:01:05,1:01:00,00-01-01 7:01,946710065,4,17-11-20 16:39,1511195940,2457906005
298,R30,2.50E+25,7:01:07,1:01:00,00-01-01 7:01,946710067,4,17-11-20 16:39,1511195940,2457906007
299,R30,2.50E+25,7:01:08,1:01:00,00-01-01 7:01,946710068,4,17-11-20 16:39,1511195940,2457906008
300,R30,2.50E+25,9:27:21,1:01:00,00-01-01 9:27,946718841,4,17-11-20 16:39,1511195940,2457914781
301,R30,2.50E+25,9:27:21,1:01:00,00-01-01 9:27,946718841,4,17-11-20 16:39,1511195940,2457914781
302,R30,2.50E+25,9:27:21,1:01:00,00-01-01 9:27,946718841,4,17-11-20 16:39,1511195940,2457914781
303,R30,2.50E+25,9:27:23,1:01:00,00-01-01 9:27,946718843,4,17-11-20 16:39,1511195940,2457914783
304,R30,2.48E+25,16:42:01,1:01:00,00-01-01 16:42,946744921,4,17-11-20 16:39,1511195940,2457940861
305,R30,2.48E+25,16:42:02,1:01:00,00-01-01 16:42,946744922,4,17-11-20 16:39,1511195940,2457940862
306,R30,2.48E+25,16:42:02,1:01:00,00-01-01 16:42,946744922,4,17-11-20 16:39,1511195940,2457940862
307,R30,2.48E+25,16:42:03,1:01:00,00-01-01 16:42,946744923,4,17-11-20 16:39,1511195940,2457940863
308,R30,2.48E+25,16:42:03,1:01:00,00-01-01 16:42,946744923,4,17-11-20 16:39,1511195940,2457940863
309,R30,2.48E+25,16:42:04,1:01:00,00-01-01 16:42,946744924,4,17-11-20 16:39,1511195940,2457940864
310,R30,2.48E+25,16:42:04,1:01:00,00-01-01 16:42,946744924,4,17-11-20 16:39,1511195940,2457940864
311,R30,2.48E+25,16:42:05,1:01:00,00-01-01 16:42,946744925,4,17-11-20 16:39,1511195940,2457940865
312,R30,2.48E+25,16:42:05,1:01:00,00-01-01 16:42,946744925,4,17-11-20 16:39,1511195940,2457940865
313,R30,0,0:00:02,1:01:00,00-01-01 0:00,946684802,,,,
314,R30,2.48E+25,0:00:03,1:01:00,00-01-01 0:00,946684803,5,17-11-21 16:20,1511281200,2457966003
315,R30,2.48E+25,0:00:03,1:01:00,00-01-01 0:00,946684803,5,17-11-21 16:20,1511281200,2457966003
316,R30,2.48E+25,0:25:46,1:01:00,00-01-01 0:25,946686346,5,17-11-21 16:20,1511281200,2457967546
317,R30,2.48E+25,0:25:49,1:01:00,00-01-01 0:25,946686349,5,17-11-21 16:20,1511281200,2457967549
318,R30,2.48E+25,0:25:49,1:01:00,00-01-01 0:25,946686349,5,17-11-21 16:20,1511281200,2457967549
319,R30,2.48E+25,0:25:50,1:01:00,00-01-01 0:25,946686350,5,17-11-21 16:20,1511281200,2457967550
320,R30,2.48E+25,0:25:50,1:01:00,00-01-01 0:25,946686350,5,17-11-21 16:20,1511281200,2457967550
321,R30,2.50E+25,2:19:49,1:01:00,00-01-01 2:19,946693189,5,17-11-21 16:20,1511281200,2457974389
322,R30,2.50E+25,2:19:49,1:01:00,00-01-01 2:19,946693189,5,17-11-21 16:20,1511281200,2457974389
323,R30,2.50E+25,2:19:50,1:01:00,00-01-01 2:19,946693190,5,17-11-21 16:20,1511281200,2457974390
324,R30,2.50E+25,3:27:39,1:01:00,00-01-01 3:27,946697259,5,17-11-21 16:20,1511281200,2457978459
325,R30,2.50E+25,3:27:39,1:01:00,00-01-01 3:27,946697259,5,17-11-21 16:20,1511281200,2457978459
326,R30,2.50E+25,3:27:39,1:01:00,00-01-01 3:27,946697259,5,17-11-21 16:20,1511281200,2457978459
327,R30,2.50E+25,3:27:40,1:01:00,00-01-01 3:27,946697260,5,17-11-21 16:20,1511281200,2457978460
328,R30,2.50E+25,3:27:41,1:01:00,00-01-01 3:27,946697261,5,17-11-21 16:20,1511281200,2457978461
329,R30,2.50E+25,6:44:18,1:01:00,00-01-01 6:44,946709058,5,17-11-21 16:20,1511281200,2457990258
330,R30,2.50E+25,6:44:19,1:01:00,00-01-01 6:44,946709059,5,17-11-21 16:20,1511281200,2457990259
331,R30,2.50E+25,6:44:19,1:01:00,00-01-01 6:44,946709059,5,17-11-21 16:20,1511281200,2457990259
332,R30,2.50E+25,6:44:20,1:01:00,00-01-01 6:44,946709060,5,17-11-21 16:20,1511281200,2457990260
333,R30,2.50E+25,12:07:53,1:01:00,00-01-01 12:07,946728473,5,17-11-21 16:20,1511281200,2458009673
334,R30,2.50E+25,12:07:54,1:01:00,00-01-01 12:07,946728474,5,17-11-21 16:20,1511281200,2458009674
335,R30,2.50E+25,12:07:54,1:01:00,00-01-01 12:07,946728474,5,17-11-21 16:20,1511281200,2458009674
336,R30,0,0:00:02,1:01:00,00-01-01 0:00,946684802,,,,
337,R30,2.48E+25,0:05:14,1:01:00,00-01-01 0:05,946685114,6,17-11-22 17:04,1511370240,2458055354
338,R30,2.48E+25,0:05:15,1:01:00,00-01-01 0:05,946685115,6,17-11-22 17:04,1511370240,2458055355
339,R30,2.50E+25,2:53:14,1:01:00,00-01-01 2:53,946695194,6,17-11-22 17:04,1511370240,2458065434
340,R30,2.50E+25,2:53:15,1:01:00,00-01-01 2:53,946695195,6,17-11-22 17:04,1511370240,2458065435
341,R30,2.50E+25,2:53:15,1:01:00,00-01-01 2:53,946695195,6,17-11-22 17:04,1511370240,2458065435
342,R30,2.50E+25,2:55:05,1:01:00,00-01-01 2:55,946695305,6,17-11-22 17:04,1511370240,2458065545
343,R30,2.50E+25,2:55:07,1:01:00,00-01-01 2:55,946695307,6,17-11-22 17:04,1511370240,2458065547
344,R30,2.50E+25,2:55:08,1:01:00,00-01-01 2:55,946695308,6,17-11-22 17:04,1511370240,2458065548
345,R30,2.50E+25,2:55:14,1:01:00,00-01-01 2:55,946695314,6,17-11-22 17:04,1511370240,2458065554
346,R30,2.50E+25,2:55:14,1:01:00,00-01-01 2:55,946695314,6,17-11-22 17:04,1511370240,2458065554
347,R30,2.50E+25,2:55:20,1:01:00,00-01-01 2:55,946695320,6,17-11-22 17:04,1511370240,2458065560
348,R30,2.50E+25,2:55:20,1:01:00,00-01-01 2:55,946695320,6,17-11-22 17:04,1511370240,2458065560
349,R30,2.50E+25,2:55:20,1:01:00,00-01-01 2:55,946695320,6,17-11-22 17:04,1511370240,2458065560
350,R30,2.50E+25,2:55:21,1:01:00,00-01-01 2:55,946695321,6,17-11-22 17:04,1511370240,2458065561
351,R30,2.50E+25,2:55:53,1:01:00,00-01-01 2:55,946695353,6,17-11-22 17:04,1511370240,2458065593
352,R30,2.50E+25,2:55:54,1:01:00,00-01-01 2:55,946695354,6,17-11-22 17:04,1511370240,2458065594
353,R30,2.50E+25,2:55:55,1:01:00,00-01-01 2:55,946695355,6,17-11-22 17:04,1511370240,2458065595
354,R30,2.50E+25,2:55:55,1:01:00,00-01-01 2:55,946695355,6,17-11-22 17:04,1511370240,2458065595
355,R30,2.50E+25,2:55:56,1:01:00,00-01-01 2:55,946695356,6,17-11-22 17:04,1511370240,2458065596
356,R30,2.50E+25,2:55:56,1:01:00,00-01-01 2:55,946695356,6,17-11-22 17:04,1511370240,2458065596
357,R30,2.50E+25,2:55:57,1:01:00,00-01-01 2:55,946695357,6,17-11-22 17:04,1511370240,2458065597
358,R30,2.50E+25,2:55:57,1:01:00,00-01-01 2:55,946695357,6,17-11-22 17:04,1511370240,2458065597
359,R30,2.50E+25,2:56:00,1:01:00,00-01-01 2:56,946695360,6,17-11-22 17:04,1511370240,2458065600
360,R30,2.50E+25,2:56:00,1:01:00,00-01-01 2:56,946695360,6,17-11-22 17:04,1511370240,2458065600
361,R30,2.50E+25,2:56:03,1:01:00,00-01-01 2:56,946695363,6,17-11-22 17:04,1511370240,2458065603
362,R30,2.50E+25,2:56:03,1:01:00,00-01-01 2:56,946695363,6,17-11-22 17:04,1511370240,2458065603
363,R30,2.50E+25,2:56:12,1:01:00,00-01-01 2:56,946695372,6,17-11-22 17:04,1511370240,2458065612
364,R30,2.50E+25,2:56:13,1:01:00,00-01-01 2:56,946695373,6,17-11-22 17:04,1511370240,2458065613
365,R30,2.50E+25,2:56:13,1:01:00,00-01-01 2:56,946695373,6,17-11-22 17:04,1511370240,2458065613
366,R30,2.50E+25,8:20:01,1:01:00,00-01-01 8:20,946714801,6,17-11-22 17:04,1511370240,2458085041
367,R30,2.50E+25,8:20:01,1:01:00,00-01-01 8:20,946714801,6,17-11-22 17:04,1511370240,2458085041
368,R30,2.50E+25,11:37:58,1:01:00,00-01-01 11:37,946726678,6,17-11-22 17:04,1511370240,2458096918
369,R30,2.50E+25,11:37:59,1:01:00,00-01-01 11:37,946726679,6,17-11-22 17:04,1511370240,2458096919
370,R30,2.50E+25,11:38:00,1:01:00,00-01-01 11:38,946726680,6,17-11-22 17:04,1511370240,2458096920
371,R30,2.50E+25,11:38:01,1:01:00,00-01-01 11:38,946726681,6,17-11-22 17:04,1511370240,2458096921
372,R30,2.50E+25,11:38:02,1:01:00,00-01-01 11:38,946726682,6,17-11-22 17:04,1511370240,2458096922
373,R30,2.50E+25,11:38:05,1:01:00,00-01-01 11:38,946726685,6,17-11-22 17:04,1511370240,2458096925
374,R30,2.48E+25,15:57:20,1:01:00,00-01-01 15:57,946742240,6,17-11-22 17:04,1511370240,2458112480
375,R30,2.48E+25,15:57:21,1:01:00,00-01-01 15:57,946742241,6,17-11-22 17:04,1511370240,2458112481
376,R30,2.48E+25,15:57:21,1:01:00,00-01-01 15:57,946742241,6,17-11-22 17:04,1511370240,2458112481
377,R30,2.48E+25,15:57:22,1:01:00,00-01-01 15:57,946742242,6,17-11-22 17:04,1511370240,2458112482
378,R30,2.48E+25,15:57:22,1:01:00,00-01-01 15:57,946742242,6,17-11-22 17:04,1511370240,2458112482
379,R30,0,0:00:03,1:01:00,00-01-01 0:00,946684803,,,,
380,R30,2.48E+25,0:00:03,1:01:00,00-01-01 0:00,946684803,,,,
381,R30,2.48E+25,0:00:04,1:01:00,00-01-01 0:00,946684804,,,,
382,R30,2.48E+25,0:00:05,1:01:00,00-01-01 0:00,946684805,,,,
383,R30,2.48E+25,0:00:05,1:01:00,00-01-01 0:00,946684805,,,,
384,R30,2.48E+25,0:00:06,1:01:00,00-01-01 0:00,946684806,,,,
385,R30,0,0:00:02,1:01:00,00-01-01 0:00,946684802,,,,
386,R30,2.50E+25,0:00:04,1:01:00,00-01-01 0:00,946684804,,,,
387,R30,2.50E+25,0:00:05,1:01:00,00-01-01 0:00,946684805,,,,
388,R30,2.50E+25,0:00:06,1:01:00,00-01-01 0:00,946684806,,,,
389,R30,2.50E+25,0:00:06,1:01:00,00-01-01 0:00,946684806,,,,
390,R30,2.50E+25,0:00:08,1:01:00,00-01-01 0:00,946684808,,,,
391,R30,2.50E+25,0:00:08,1:01:00,00-01-01 0:00,946684808,,,,
392,R30,2.50E+25,0:00:10,1:01:00,00-01-01 0:00,946684810,,,,
393,R30,2.50E+25,0:00:10,1:01:00,00-01-01 0:00,946684810,,,,
394,R30,2.50E+25,0:00:11,1:01:00,00-01-01 0:00,946684811,,,,
395,R30,2.50E+25,0:00:12,1:01:00,00-01-01 0:00,946684812,,,,
396,R30,2.50E+25,0:00:17,1:01:00,00-01-01 0:00,946684817,,,,
397,R30,0,0:00:03,1:01:00,00-01-01 0:00,946684803,,,,
398,R30,2.50E+25,0:00:06,1:01:00,00-01-01 0:00,946684806,,,,
399,R30,2.50E+25,0:00:06,1:01:00,00-01-01 0:00,946684806,,,,
400,R30,2.50E+25,0:00:07,1:01:00,00-01-01 0:00,946684807,,,,
401,R30,0,0:00:02,1:01:00,00-01-01 0:00,946684802,,,,
402,R30,2.48E+25,0:02:57,1:01:00,00-01-01 0:02,946684977,7,17-11-23 16:57,1511456220,2458141197
403,R30,2.48E+25,0:02:57,1:01:00,00-01-01 0:02,946684977,7,17-11-23 16:57,1511456220,2458141197
404,R30,2.48E+25,0:03:06,1:01:00,00-01-01 0:03,946684986,7,17-11-23 16:57,1511456220,2458141206
405,R30,2.48E+25,0:03:06,1:01:00,00-01-01 0:03,946684986,7,17-11-23 16:57,1511456220,2458141206
406,R30,2.50E+25,1:20:01,1:01:00,00-01-01 1:20,946689601,7,17-11-23 16:57,1511456220,2458145821
407,R30,2.50E+25,1:20:02,1:01:00,00-01-01 1:20,946689602,7,17-11-23 16:57,1511456220,2458145822
408,R30,2.50E+25,5:31:43,1:01:00,00-01-01 5:31,946704703,7,17-11-23 16:57,1511456220,2458160923
409,R30,2.50E+25,5:31:43,1:01:00,00-01-01 5:31,946704703,7,17-11-23 16:57,1511456220,2458160923
410,R30,2.50E+25,5:31:43,1:01:00,00-01-01 5:31,946704703,7,17-11-23 16:57,1511456220,2458160923
411,R30,2.50E+25,5:31:44,1:01:00,00-01-01 5:31,946704704,7,17-11-23 16:57,1511456220,2458160924
412,R30,2.50E+25,5:31:44,1:01:00,00-01-01 5:31,946704704,7,17-11-23 16:57,1511456220,2458160924
413,R30,2.50E+25,5:31:45,1:01:00,00-01-01 5:31,946704705,7,17-11-23 16:57,1511456220,2458160925
414,R30,2.50E+25,6:52:19,1:01:00,00-01-01 6:52,946709539,7,17-11-23 16:57,1511456220,2458165759
415,R30,2.50E+25,6:52:19,1:01:00,00-01-01 6:52,946709539,7,17-11-23 16:57,1511456220,2458165759
416,R30,2.50E+25,6:52:21,1:01:00,00-01-01 6:52,946709541,7,17-11-23 16:57,1511456220,2458165761
417,R30,2.50E+25,7:10:58,1:01:00,00-01-01 7:10,946710658,7,17-11-23 16:57,1511456220,2458166878
418,R30,2.50E+25,7:10:59,1:01:00,00-01-01 7:10,946710659,7,17-11-23 16:57,1511456220,2458166879
419,R30,2.50E+25,7:11:03,1:01:00,00-01-01 7:11,946710663,7,17-11-23 16:57,1511456220,2458166883
420,R30,2.50E+25,10:02:37,1:01:00,00-01-01 10:02,946720957,7,17-11-23 16:57,1511456220,2458177177
421,R30,2.50E+25,10:02:42,1:01:00,00-01-01 10:02,946720962,7,17-11-23 16:57,1511456220,2458177182
422,R30,2.50E+25,10:02:43,1:01:00,00-01-01 10:02,946720963,7,17-11-23 16:57,1511456220,2458177183
423,R30,2.50E+25,10:02:43,1:01:00,00-01-01 10:02,946720963,7,17-11-23 16:57,1511456220,2458177183
424,R30,2.50E+25,10:02:43,1:01:00,00-01-01 10:02,946720963,7,17-11-23 16:57,1511456220,2458177183
425,R30,2.50E+25,10:08:22,1:01:00,00-01-01 10:08,946721302,7,17-11-23 16:57,1511456220,2458177522
426,R30,2.50E+25,10:40:33,1:01:00,00-01-01 10:40,946723233,7,17-11-23 16:57,1511456220,2458179453
427,R30,2.50E+25,10:40:34,1:01:00,00-01-01 10:40,946723234,7,17-11-23 16:57,1511456220,2458179454
428,R30,2.50E+25,10:40:35,1:01:00,00-01-01 10:40,946723235,7,17-11-23 16:57,1511456220,2458179455
429,R30,2.50E+25,10:40:35,1:01:00,00-01-01 10:40,946723235,7,17-11-23 16:57,1511456220,2458179455
430,R30,2.50E+25,10:40:36,1:01:00,00-01-01 10:40,946723236,7,17-11-23 16:57,1511456220,2458179456
431,R30,2.48E+25,16:07:21,1:01:00,00-01-01 16:07,946742841,7,17-11-23 16:57,1511456220,2458199061
432,R30,2.48E+25,16:07:21,1:01:00,00-01-01 16:07,946742841,7,17-11-23 16:57,1511456220,2458199061
433,R30,2.48E+25,16:07:21,1:01:00,00-01-01 16:07,946742841,7,17-11-23 16:57,1511456220,2458199061
434,R30,2.48E+25,16:07:22,1:01:00,00-01-01 16:07,946742842,7,17-11-23 16:57,1511456220,2458199062
435,R30,2.48E+25,16:07:22,1:01:00,00-01-01 16:07,946742842,7,17-11-23 16:57,1511456220,2458199062
436,R30,2.48E+25,16:07:23,1:01:00,00-01-01 16:07,946742843,7,17-11-23 16:57,1511456220,2458199063
437,R30,0,0:00:02,1:01:00,00-01-01 0:00,946684802,,,,
438,R30,2.48E+25,0:00:03,1:01:00,00-01-01 0:00,946684803,8,17-11-24 16:51,1511542260,2458227063
439,R30,2.48E+25,0:00:04,1:01:00,00-01-01 0:00,946684804,8,17-11-24 16:51,1511542260,2458227064
440,R30,2.48E+25,0:00:13,1:01:00,00-01-01 0:00,946684813,8,17-11-24 16:51,1511542260,2458227073
441,R30,2.48E+25,0:00:13,1:01:00,00-01-01 0:00,946684813,8,17-11-24 16:51,1511542260,2458227073
442,R30,2.50E+25,4:35:41,1:01:00,00-01-01 4:35,946701341,8,17-11-24 16:51,1511542260,2458243601
443,R30,2.50E+25,4:35:46,1:01:00,00-01-01 4:35,946701346,8,17-11-24 16:51,1511542260,2458243606
444,R30,2.50E+25,4:35:46,1:01:00,00-01-01 4:35,946701346,8,17-11-24 16:51,1511542260,2458243606
445,R30,2.50E+25,4:35:46,1:01:00,00-01-01 4:35,946701346,8,17-11-24 16:51,1511542260,2458243606
446,R30,2.50E+25,5:46:35,1:01:00,00-01-01 5:46,946705595,8,17-11-24 16:51,1511542260,2458247855
447,R30,2.50E+25,5:46:36,1:01:00,00-01-01 5:46,946705596,8,17-11-24 16:51,1511542260,2458247856
448,R30,2.50E+25,5:46:41,1:01:00,00-01-01 5:46,946705601,8,17-11-24 16:51,1511542260,2458247861
449,R30,2.50E+25,6:47:24,1:01:00,00-01-01 6:47,946709244,8,17-11-24 16:51,1511542260,2458251504
450,R30,2.50E+25,6:47:26,1:01:00,00-01-01 6:47,946709246,8,17-11-24 16:51,1511542260,2458251506
451,R30,2.50E+25,6:47:31,1:01:00,00-01-01 6:47,946709251,8,17-11-24 16:51,1511542260,2458251511
452,R30,2.50E+25,7:37:05,1:01:00,00-01-01 7:37,946712225,8,17-11-24 16:51,1511542260,2458254485
453,R30,2.50E+25,7:37:06,1:01:00,00-01-01 7:37,946712226,8,17-11-24 16:51,1511542260,2458254486
454,R30,2.50E+25,7:37:14,1:01:00,00-01-01 7:37,946712234,8,17-11-24 16:51,1511542260,2458254494
455,R30,2.50E+25,7:39:03,1:01:00,00-01-01 7:39,946712343,8,17-11-24 16:51,1511542260,2458254603
456,R30,2.50E+25,7:39:04,1:01:00,00-01-01 7:39,946712344,8,17-11-24 16:51,1511542260,2458254604
457,R30,2.50E+25,7:39:21,1:01:00,00-01-01 7:39,946712361,8,17-11-24 16:51,1511542260,2458254621
458,R30,2.50E+25,9:05:22,1:01:00,00-01-01 9:05,946717522,8,17-11-24 16:51,1511542260,2458259782
459,R30,2.50E+25,9:05:24,1:01:00,00-01-01 9:05,946717524,8,17-11-24 16:51,1511542260,2458259784
460,R30,2.50E+25,11:20:12,1:01:00,00-01-01 11:20,946725612,8,17-11-24 16:51,1511542260,2458267872
461,R30,2.50E+25,11:20:20,1:01:00,00-01-01 11:20,946725620,8,17-11-24 16:51,1511542260,2458267880
462,R30,2.50E+25,11:20:20,1:01:00,00-01-01 11:20,946725620,8,17-11-24 16:51,1511542260,2458267880
463,R30,2.50E+25,11:30:31,1:01:00,00-01-01 11:30,946726231,8,17-11-24 16:51,1511542260,2458268491
464,R30,2.50E+25,11:30:31,1:01:00,00-01-01 11:30,946726231,8,17-11-24 16:51,1511542260,2458268491
465,R30,2.50E+25,11:30:32,1:01:00,00-01-01 11:30,946726232,8,17-11-24 16:51,1511542260,2458268492
466,R30,2.50E+25,11:46:36,1:01:00,00-01-01 11:46,946727196,8,17-11-24 16:51,1511542260,2458269456
467,R30,2.48E+25,16:04:01,1:01:00,00-01-01 16:04,946742641,8,17-11-24 16:51,1511542260,2458284901
468,R30,2.48E+25,16:04:02,1:01:00,00-01-01 16:04,946742642,8,17-11-24 16:51,1511542260,2458284902
469,R30,0,0:00:02,1:01:00,00-01-01 0:00,946684802,,,,
470,R30,2.48E+25,0:04:22,1:01:00,00-01-01 0:04,946685062,9,17-11-25 16:56,1511628960,2458314022
471,R30,2.48E+25,0:04:22,1:01:00,00-01-01 0:04,946685062,9,17-11-25 16:56,1511628960,2458314022
472,R30,2.50E+25,5:23:28,1:01:00,00-01-01 5:23,946704208,9,17-11-25 16:56,1511628960,2458333168
473,R30,2.50E+25,5:40:41,1:01:00,00-01-01 5:40,946705241,9,17-11-25 16:56,1511628960,2458334201
474,R30,2.50E+25,5:40:42,1:01:00,00-01-01 5:40,946705242,9,17-11-25 16:56,1511628960,2458334202
